"rec","rep","D","D_ends","D_theory","R","R_theory","H","site","spp","abd","pie","R2_log10","R2_log10_sq","HL0_log10","HL0_log10_sq","D_theory_sq"
"rr201611_039_EasterPoint_dem_low",14,2.32528458126039,2.32180070339989,2.32180070339989,1.30189956534263,1.10072976593615,0.426531076431274,"Easter Point",NA,NA,NA,-0.674471986064703,0.454912459986065,0.683555663541887,0.46724834516019,5.39075850630822
"rr201611_039_EasterPoint_dem_low",15,2.21415560318524,2.20841624461924,2.20841624461924,1.27437783548955,1.08946530919202,0.593871116638184,"Easter Point",NA,NA,NA,-0.728310167738175,0.530435700430809,0.827297188380647,0.684420637902524,4.87710230949815
"rr201611_039_EasterPoint_dem_low",16,2.26497534453668,2.26841081567319,2.26841081567319,1.34951623146672,1.11276049235355,0.544565439224243,"Easter Point",NA,NA,NA,-0.622992769339397,0.388119990649171,0.789655060258873,0.623555114192444,5.14568762866311
"rr201611_040_NoMansLand_dem_low",1,2.2698641106199,2.28114803337616,2.28114803337616,1.2445786536091,1.04828219082229,0.3357093334198,"No Mans Land",NA,NA,NA,-1.00482324289337,1.00966974945875,0.579568400532384,0.335899530895665,5.20363635017592
"rr201611_040_NoMansLand_dem_low",2,2.34491497982341,2.33428283494309,2.33428283494309,1.34146577236777,1.07844596182674,0.358553409576416,"No Mans Land",NA,NA,NA,-0.787690670107167,0.620456591773878,0.608158841499023,0.369857176493434,5.44887635350995
"rr201611_040_NoMansLand_dem_low",3,2.28670892142285,2.26441157319099,2.26441157319099,1.37555311257844,1.0922445137045,0.496984004974365,"No Mans Land",NA,NA,NA,-0.714447016592254,0.510434539517572,0.74994739636782,0.562421097318873,5.12755977280129
"rr201611_040_NoMansLand_dem_low",4,2.26642829136992,2.26082956990723,2.26082956990723,1.4792320704579,1.11944840263387,0.576313734054565,"No Mans Land",NA,NA,NA,-0.596596805374476,0.35592774818303,0.814263954141608,0.663025787014327,5.11135034416691
"rr201611_040_NoMansLand_dem_low",5,2.31696916996425,2.32375416185234,2.32375416185234,1.29196668412994,1.05897198405835,0.320918321609497,"No Mans Land",NA,NA,NA,-0.915703823220021,0.838513491859763,0.559999497016862,0.313599436659138,5.39983340472607
"rr201611_040_NoMansLand_dem_low",6,2.26762321231683,2.26286452958721,2.26286452958721,1.37957987540233,1.0922642969842,0.499711751937866,"No Mans Land",NA,NA,NA,-0.714349778864891,0.510295606564318,0.752324547878192,0.565992225340127,5.12055587926395
"rr201611_040_NoMansLand_dem_low",7,2.26690358184601,2.25450889305194,2.25450889305194,1.38671192088879,1.09874003310524,0.532962799072266,"No Mans Land",NA,NA,NA,-0.68354808481662,0.46723798425647,0.780301881052241,0.608871025573666,5.08281034885028
"rr201611_040_NoMansLand_dem_low",8,2.34917991974061,2.35848918861895,2.35848918861895,1.29185247029118,1.07476895106167,0.321595907211304,"No Mans Land",NA,NA,NA,-0.809308971906395,0.654981012008186,0.560915497888977,0.314626195772039,5.56247125283247
"rr201611_040_NoMansLand_dem_low",9,2.35080875045777,2.33584294925064,2.33584294925064,1.52092697451955,1.12769590787634,0.460356473922729,"No Mans Land",NA,NA,NA,-0.565913461530212,0.320258045941107,0.716699239771301,0.513657800288761,5.45616228356393
"rr201611_040_NoMansLand_dem_low",10,2.3204691458651,2.31725832770303,2.31725832770303,1.55781163128797,1.1458086395178,0.526878833770752,"No Mans Land",NA,NA,NA,-0.504625752719646,0.254647150307869,0.775315736896049,0.601114491878664,5.36968615730904
"rr201611_040_NoMansLand_dem_low",11,2.32534033478495,2.33875240024761,2.33875240024761,1.33022183366575,1.07452839610744,0.343789339065552,"No Mans Land",NA,NA,NA,-0.810758841107373,0.657329898433771,0.589897389877731,0.347978930584559,5.46976278966396
"rr201611_040_NoMansLand_dem_low",12,2.36552588401729,2.3742822073256,2.3742822073256,1.25451214975475,1.06107406149527,0.274264335632324,"No Mans Land",NA,NA,NA,-0.900049600204391,0.810089282828083,0.491774321976055,0.241841983755009,5.63721600002292
"rr201611_040_NoMansLand_dem_low",13,2.36658413312382,2.36632321566879,2.36632321566879,1.40233019029857,1.10678674284851,0.376914262771606,"No Mans Land",NA,NA,NA,-0.647862083046486,0.419725278649332,0.629847556674722,0.396707944649117,5.59948556101308
"rr201611_040_NoMansLand_dem_low",14,2.35000297194269,2.34486329136149,2.34486329136149,1.45096818571861,1.11093362641506,0.414231300354004,"No Mans Land",NA,NA,NA,-0.63046221160865,0.39748260026647,0.670847896999501,0.450036900908653,5.49838385517464
"rr201611_040_NoMansLand_dem_low",15,2.35124485300547,2.35872596766869,2.35872596766869,1.49233302902838,1.11062288129213,0.394217967987061,"No Mans Land",NA,NA,NA,-0.631744392030234,0.39910097686165,0.649341399845476,0.421644253553283,5.5635881905546
"rr201611_040_NoMansLand_dem_low",16,2.35002388963227,2.35368963914811,2.35368963914811,1.55670925104487,1.1407001195002,0.455631971359253,"No Mans Land",NA,NA,NA,-0.521149700401121,0.271597010228179,0.712219175423581,0.507256153841046,5.53985491743316
"rr201611_041_NorthOfParadise_dem_low",1,2.16675572540508,2.16428054996807,2.16428054996807,1.36564161403246,1.06368194603015,0.58024001121521,"North of Paradise",NA,NA,NA,-0.881340908850314,0.776761797613098,0.817212657671916,0.667836527859196,4.68411029897009
"rr201611_041_NorthOfParadise_dem_low",2,2.21314460071788,2.21556462789143,2.21556462789143,1.2315550815567,1.05002097065616,0.429084777832031,"North of Paradise",NA,NA,NA,-0.989089581359247,0.97829819995341,0.686148092642987,0.470799205037609,4.90872662036369
"rr201611_041_NorthOfParadise_dem_low",3,2.23836143831353,2.24613771584368,2.24613771584368,1.23494486043007,1.05368121600922,0.400173664093018,"North of Paradise",NA,NA,NA,-0.957644624056566,0.917083225984442,0.655853488625803,0.430143798542637,5.04513463853546
"rr201611_041_NorthOfParadise_dem_low",4,2.32435997729971,2.33544709999792,2.33544709999792,1.34723482126107,1.07767649587541,0.355288028717041,"North of Paradise",NA,NA,NA,-0.792132447686903,0.627473814678444,0.604185559187116,0.365040189930249,5.45431315688869
"rr201611_041_NorthOfParadise_dem_low",5,2.24605432183787,2.23954698001104,2.23954698001104,1.44456818362616,1.10421209835541,0.577423810958862,"North of Paradise",NA,NA,NA,-0.658992346021897,0.434270912115444,0.815099673538755,0.664387477802985,5.01557067567657
"rr201611_041_NorthOfParadise_dem_low",6,2.32899290702774,2.32048551763013,2.32048551763013,1.47888554828939,1.12241669188352,0.474790334701538,"North of Paradise",NA,NA,NA,-0.58532870827141,0.342609696726677,0.730106854271372,0.533056018654039,5.38465303753117
"rr201611_041_NorthOfParadise_dem_low",7,2.21831994894114,2.22349334372396,2.22349334372396,1.22231946607393,1.05203784269658,0.425996780395508,"North of Paradise",NA,NA,NA,-0.971495350474099,0.943803215992791,0.683011301622079,0.466504438143486,4.94392264958476
"rr201611_041_NorthOfParadise_dem_low",8,2.25546593939799,2.2599329143973,2.2599329143973,1.40896740555348,1.08842561174349,0.493748188018799,"North of Paradise",NA,NA,NA,-0.733602916367803,0.538173238903345,0.747110499666287,0.558174098711609,5.10729677757628
"rr201611_041_NorthOfParadise_dem_low",9,2.34935903044205,2.33856311015716,2.33856311015716,1.48399809350937,1.14090090418234,0.480520486831665,"North of Paradise",NA,NA,NA,-0.520489654364899,0.270909480300892,0.73531689322449,0.540690933461316,5.46887742018793
"rr201611_041_NorthOfParadise_dem_low",10,2.3511702197376,2.36064253824541,2.36064253824541,1.57687721162468,1.15692534771272,0.471506834030151,"North of Paradise",NA,NA,NA,-0.470471786164342,0.221343701576666,0.727092976616422,0.528664196644928,5.57263319337373
"rr201611_041_NorthOfParadise_dem_low",11,2.27298457672227,2.26728466213893,2.26728466213893,1.50769663956771,1.1306594753941,0.590974807739258,"North of Paradise",NA,NA,NA,-0.55534504407763,0.308408117981585,0.825173952857442,0.680912052474376,5.14057973917044
"rr201611_041_NorthOfParadise_dem_low",12,2.19862906556313,2.19838726373612,2.19838726373612,1.47531697188479,1.11366570331966,0.697068214416504,"North of Paradise",NA,NA,NA,-0.619334255943958,0.383574920585656,0.896880264636553,0.804394209094533,4.83290656135718
"rr201611_041_NorthOfParadise_dem_low",13,2.35749951460878,2.35589870933999,2.35589870933999,1.70751762551691,1.23525266556214,0.597440481185913,"North of Paradise",NA,NA,NA,-0.279138825587128,0.077918483950161,0.829899630879178,0.688733397333395,5.55025872866983
"rr201611_041_NorthOfParadise_dem_low",14,2.31789137908174,2.30522764851169,2.30522764851169,1.66424644956932,1.209799897542,0.668668270111084,"North of Paradise",NA,NA,NA,-0.333841779132345,0.11145033349425,0.878815700213737,0.772317034942161,5.31407451146274
"rr201611_041_NorthOfParadise_dem_low",15,2.27974096937965,2.25779180635419,2.25779180635419,1.68124754665114,1.18215284923538,0.729777097702026,"North of Paradise",NA,NA,NA,-0.400678863591196,0.160543551728732,0.916795214779253,0.840513465842136,5.09762384084012
"rr201611_041_NorthOfParadise_dem_low",16,2.25003891235825,2.24422464860901,2.24422464860901,1.50788626454844,1.13782062936456,0.658556461334229,"North of Paradise",NA,NA,NA,-0.530714507616252,0.281657888594361,0.872197999952745,0.760729351121569,5.03654427342423
"rr201611_042_GnarlyTree_dem_low",1,2.3098391816325,2.32674219466437,2.32674219466437,1.58086876361011,1.15172015249832,0.520791053771973,"Gnarly Tree",NA,NA,NA,-0.486170942066451,0.23636218490978,0.770268500071403,0.593313562202249,5.41372924043157
"rr201611_042_GnarlyTree_dem_low",2,2.26922737857786,2.26359430849442,2.26359430849442,1.64378953822103,1.16943223895045,0.68780779838562,"Gnarly Tree",NA,NA,NA,-0.434657860444919,0.188927455646555,0.891072080381814,0.794009452435974,5.12385919344833
"rr201611_042_GnarlyTree_dem_low",3,2.30639477549454,2.29877593504627,2.29877593504627,1.53500379512944,1.14901967562374,0.56830883026123,"Gnarly Tree",NA,NA,NA,-0.494515994532992,0.244546068848954,0.808189388895996,0.653170088324084,5.28437079954785
"rr201611_042_GnarlyTree_dem_low",4,2.41783744184937,2.39991340554556,2.39991340554556,1.65999782366984,1.20736140918877,0.478537559509277,"Gnarly Tree",NA,NA,NA,-0.339398618809839,0.115191422450027,0.73352101522825,0.538053079781483,5.75958435411729
"rr201611_042_GnarlyTree_dem_low",5,2.32045558118899,2.3181232359937,2.3181232359937,1.57340888280645,1.14408014056511,0.521968603134155,"Gnarly Tree",NA,NA,NA,-0.51015486228046,0.260257983508396,0.771249365420697,0.594825583661828,5.3736953372539
"rr201611_042_GnarlyTree_dem_low",6,2.33613518897612,2.33151699361126,2.33151699361126,1.65228146240873,1.19007108492835,0.578428030014038,"Gnarly Tree",NA,NA,NA,-0.38062573499805,0.144875950142805,0.815854315074218,0.665618263425221,5.43597149149809
"rr201611_042_GnarlyTree_dem_low",7,2.43738869228148,2.43094213343926,2.43094213343926,1.58428475757835,1.19875993956812,0.41991925239563,"Gnarly Tree",NA,NA,NA,-0.359493328258623,0.129235453062462,0.676770771387358,0.45801867700424,5.90947965613022
"rr201611_042_GnarlyTree_dem_low",8,2.4231515685762,2.40123691515198,2.40123691515198,1.61613198720727,1.22059345413137,0.492781162261963,"Gnarly Tree",NA,NA,NA,-0.309938323649964,0.0960617644669498,0.746259082352766,0.556902617993992,5.7659387226886
"rr201611_042_GnarlyTree_dem_low",9,2.36472934581422,2.3391462907408,2.3391462907408,1.72609160097193,1.2279967536385,0.62230110168457,"Gnarly Tree",NA,NA,NA,-0.294156783012211,0.0865282129920931,0.847605554658005,0.718435176287104,5.47160536948644
"rr201611_042_GnarlyTree_dem_low",10,2.37070924461741,2.33736893322625,2.33736893322625,1.66033105426135,1.23819494759255,0.641459703445435,"Gnarly Tree",NA,NA,NA,-0.273169543628156,0.0746215995660152,0.860774363974524,0.740932505675746,5.46329353001122
"rr201611_042_GnarlyTree_dem_low",11,2.37869101833989,2.37301140269665,2.37301140269665,1.5699855360703,1.20287038977509,0.519051790237427,"Gnarly Tree",NA,NA,NA,-0.349792391055723,0.12235471684048,0.768815678110106,0.591077546907901,5.63118311732832
"rr201611_042_GnarlyTree_dem_low",12,2.33750707079612,2.32030281722726,2.32030281722726,1.67364031231186,1.21621045496624,0.645186185836792,"Gnarly Tree",NA,NA,NA,-0.319512310016588,0.102088116252136,0.863290044906202,0.745269701634152,5.38380516363276
"rr201611_042_GnarlyTree_dem_low",13,2.369023390775,2.34192530983458,2.34192530983458,1.64836700991105,1.23071354061787,0.620375394821167,"Gnarly Tree",NA,NA,NA,-0.288483112421933,0.0832225061526457,0.846259549424397,0.716155224991983,5.48461415684379
"rr201611_042_GnarlyTree_dem_low",14,2.3351214696011,2.32366158895714,2.32366158895714,1.51735812498194,1.16278817818752,0.546643495559692,"Gnarly Tree",NA,NA,NA,-0.4533631500731,0.205538145844204,0.791309169681532,0.626170202022076,5.39940317999482
"rr201611_042_GnarlyTree_dem_low",15,2.35466952589009,2.34083202423917,2.34083202423917,1.53749431040769,1.19202725961505,0.563178539276123,"Gnarly Tree",NA,NA,NA,-0.375791165129576,0.141218999789444,0.804251081860802,0.64681980267427,5.47949456570365
"rr201611_042_GnarlyTree_dem_low",16,2.38973645682783,2.3764198027895,2.3764198027895,1.58190979256349,1.21057299501159,0.523516654968262,"Gnarly Tree",NA,NA,NA,-0.332092465533994,0.110285405664447,0.772535487545108,0.596811079516558,5.64737107909009
"rr201611_045_WashingMachine_dem_low",1,2.32561900633301,2.32402910576977,2.32402910576977,1.64216681495165,1.16366095542192,0.547519683837891,"Washing Machine",NA,NA,NA,-0.450865709782733,0.203279888257888,0.792004721904149,0.627271479518468,5.40111128446504
"rr201611_045_WashingMachine_dem_low",2,2.35760591551043,2.33979265299817,2.33979265299817,1.64616751152588,1.22929795972482,0.622859716415405,"Washing Machine",NA,NA,NA,-0.291431691016144,0.084932430528529,0.847995228518378,0.719095907589937,5.47462965902421
"rr201611_045_WashingMachine_dem_low",3,2.35024189232718,2.3579698078803,2.3579698078803,1.73021720739476,1.23891247879634,0.598252773284912,"Washing Machine",NA,NA,NA,-0.271724048804881,0.0738339586989173,0.830489705347257,0.689713150687774,5.56002161487506
"rr201611_045_WashingMachine_dem_low",4,2.31245675787393,2.31278303304563,2.31278303304563,1.7136633854972,1.24196473658159,0.704612016677856,"Washing Machine",NA,NA,NA,-0.265619145167291,0.0705535302794024,0.901555030328797,0.812801472711159,5.34896535794374
"rr201611_045_WashingMachine_dem_low",5,2.36562346064827,2.36134562495438,2.36134562495438,1.66624599412054,1.21540330223195,0.558493614196777,"Washing Machine",NA,NA,NA,-0.321294844326123,0.103230376990547,0.800623196590768,0.64099750291922,5.57595316049119
"rr201611_045_WashingMachine_dem_low",6,2.36101620299093,2.3515109405629,2.3515109405629,1.65873314927901,1.20784269984346,0.566656351089478,"Washing Machine",NA,NA,NA,-0.338297096442255,0.114444925461261,0.80692474553132,0.651127544950785,5.52960370358702
"rr201611_045_WashingMachine_dem_low",7,2.44583776124917,2.43592204158958,2.43592204158958,1.52367703622771,1.18301772346432,0.394631862640381,"Washing Machine",NA,NA,NA,-0.398449589419488,0.158762075308559,0.649797132162432,0.422236312966521,5.93371619270195
"rr201611_045_WashingMachine_dem_low",8,2.39210556484841,2.37754822350024,2.37754822350024,1.51161429402813,1.17571837682025,0.472594022750854,"Washing Machine",NA,NA,NA,-0.417580137190141,0.174373170975737,0.728093209308737,0.530119721441497,5.65273555506915
"rr201611_045_WashingMachine_dem_low",9,2.35199361110935,2.34669787062691,2.34669787062691,1.66760380196922,1.22007835667476,0.59454607963562,"Washing Machine",NA,NA,NA,-0.311054362532403,0.0967548164504399,0.827790504596052,0.685237119499386,5.50699089600487
"rr201611_045_WashingMachine_dem_low",10,2.42339528971806,2.42433901760323,2.42433901760323,1.57576778118824,1.19654398211931,0.427022695541382,"Washing Machine",NA,NA,NA,-0.364800345374204,0.133079291985138,0.684055942487019,0.467932532451803,5.87741967227339
"rr201611_045_WashingMachine_dem_low",11,2.4231021224944,2.41066793516674,2.41066793516674,1.66032107328638,1.22388265180957,0.480833053588867,"Washing Machine",NA,NA,NA,-0.302867690687253,0.0917288380622295,0.735599299263382,0.541106329076779,5.81131989364107
"rr201611_045_WashingMachine_dem_low",12,2.4968422553682,2.49427100839282,2.49427100839282,1.54087272867731,1.1790047447038,0.318532943725586,"Washing Machine",NA,NA,NA,-0.408877281540444,0.167180631359904,0.55675933998308,0.309980962658395,6.22138786330894
"rr201611_045_WashingMachine_dem_low",13,2.20424633824659,2.17178253255252,2.17178253255252,1.89666863932864,1.29976381368769,1.29484486579895,"Washing Machine",NA,NA,NA,-0.161537558493683,0.0260943828041,1.1658227239259,1.35914262362202,4.71663936870024
"rr201611_045_WashingMachine_dem_low",14,2.3758192683649,2.375138894748,2.375138894748,1.47950457647543,1.15525453677188,0.445837020874023,"Washing Machine",NA,NA,NA,-0.475457132277688,0.226059484633723,0.702781112884155,0.493901292626692,5.64128476934475
"rr201611_045_WashingMachine_dem_low",15,2.23206915668356,2.24963451497521,2.24963451497521,1.64432376959566,1.22317784564966,0.838726282119751,"Washing Machine",NA,NA,NA,-0.304374713035511,0.0926439659354495,0.977225236999308,0.954969163828353,5.06085545096775
"rr201611_045_WashingMachine_dem_low",16,2.3960576749033,2.40600688563005,2.40600688563005,1.68418666544106,1.22514825059411,0.490182161331177,"Washing Machine",NA,NA,NA,-0.300172471995062,0.0901035129436263,0.743962487218571,0.553480182388443,5.78886913369921
"rr201611_046_NorthReef02_dem_low",1,2.11084654986444,2.08995771819256,2.08995771819256,1.34857239281524,1.08890108405568,0.892395973205566,"North Reef 2",NA,NA,NA,-0.731175067954128,0.534616979997724,1.0041625867556,1.00834250063971,4.36792326383265
"rr201611_046_NorthReef02_dem_low",2,2.14431753946294,2.14649891392989,2.14649891392989,1.31227888085892,1.1027513767878,0.791279554367065,"North Reef 2",NA,NA,NA,-0.665424424203402,0.44278966432643,0.951934929092732,0.906180109226785,4.6074575875022
"rr201611_046_NorthReef02_dem_low",3,2.24356328346417,2.223486087708,2.223486087708,1.24980991139224,1.08595793933982,0.552027463912964,"North Reef 2",NA,NA,NA,-0.746408457160529,0.557125584920762,0.795565669671151,0.632924734759308,4.94389038223103
"rr201611_046_NorthReef02_dem_low",4,2.29994872875029,2.28717613482111,2.28717613482111,1.17351018970615,1.05642708693677,0.356124877929688,"North Reef 2",NA,NA,NA,-0.935399054026464,0.874971390273603,0.605207298206681,0.366275873802631,5.23117467169523
"rr201611_046_NorthReef02_dem_low",5,2.25635049060962,2.28206089184233,2.28206089184233,1.32423995253548,1.07857541188231,0.430058240890503,"North Reef 2",NA,NA,NA,-0.786947548212438,0.619286443637567,0.687132258972317,0.472150741320399,5.20780191407621
"rr201611_046_NorthReef02_dem_low",6,2.35739877489246,2.35938891867293,2.35938891867293,1.1519345368219,1.05042072742037,0.261719942092896,"North Reef 2",NA,NA,NA,-0.985547909621869,0.971304682160035,0.471441800360016,0.222257371126693,5.56671606955662
"rr201611_046_NorthReef02_dem_low",7,2.14093323693726,2.13634567391951,2.13634567391951,1.31971942578383,1.09222563124481,0.774558782577515,"North Reef 2",NA,NA,NA,-0.714539845324908,0.510567190556943,0.942659367513484,0.888606683160922,4.5639728384746
"rr201611_046_NorthReef02_dem_low",8,2.05532247832755,2.03636006448878,2.03636006448878,1.3668236559912,1.10063653582248,1.14649176597595,"North Reef 2",NA,NA,NA,-0.674893406429109,0.455481110041486,1.11297592482836,1.23871540924754,4.14676231224475
"rr201611_046_NorthReef02_dem_low",9,2.1658560250043,2.16393287256054,2.16393287256054,1.23285344390226,1.06178732375119,0.571969747543335,"North Reef 2",NA,NA,NA,-0.894856750183667,0.800768603349274,0.810978043647648,0.657685387278566,4.68260547694811
"rr201611_046_NorthReef02_dem_low",10,2.18586495869676,2.15584961208245,2.15584961208245,1.4851315889118,1.09612499976888,0.739766597747803,"North Reef 2",NA,NA,NA,-0.695746470547469,0.48406315127926,0.922699702799109,0.851374741545565,4.64768754991605
"rr201611_046_NorthReef02_dem_low",11,2.19832234913725,2.21524625948734,2.21524625948734,1.61634065560029,1.16250383606676,0.795201778411865,"North Reef 2",NA,NA,NA,-0.45417949607258,0.206279014652742,0.954082327482804,0.910273087615004,4.90731599017265
"rr201611_046_NorthReef02_dem_low",12,2.10222553345667,2.0984935108563,2.0984935108563,1.36593699047797,1.11092849970898,0.972872257232666,"North Reef 2",NA,NA,NA,-0.630483337381767,0.397509238716051,1.04166080389901,1.08505723037953,4.403675015106
"rr201611_046_NorthReef02_dem_low",13,2.14149965082208,2.13001391934986,2.13001391934986,1.16117208142529,1.04639243848068,0.555357456207275,"North Reef 2",NA,NA,NA,-1.02256387708393,1.04563688271692,0.798177591887237,0.637087468190909,4.53695929662415
"rr201611_046_NorthReef02_dem_low",14,2.22860830369136,2.21810200189154,2.21810200189154,1.13843112959922,1.04543597994086,0.404912948608398,"North Reef 2",NA,NA,NA,-1.0318142097878,1.06464056352001,0.660966650007409,0.436876912422016,4.91997649079526
"rr201611_046_NorthReef02_dem_low",15,2.22961564899736,2.22754128304018,2.22754128304018,1.20559809825981,1.06528626976135,0.47202205657959,"North Reef 2",NA,NA,NA,-0.870197887004158,0.757244362546502,0.727567277583017,0.529354143409564,4.96194016764829
"rr201611_046_NorthReef02_dem_low",16,2.10947145696362,2.10602727570819,2.10602727570819,1.33244389301492,1.12089452723209,0.991792678833008,"North Reef 2",NA,NA,NA,-0.591074287298886,0.349368813105886,1.05002588293696,1.10255435483754,4.43535088602686
"rr201611_049_NorthReef01_dem_low",1,2.20029380854405,2.20788632079245,2.20788632079245,1.44583254198851,1.10649912971919,0.651776313781738,"North Reef 1",NA,NA,NA,-0.649092657104475,0.421321277506948,0.867703558533909,0.752909465492409,4.87476200554242
"rr201611_049_NorthReef01_dem_low",2,2.22953486237609,2.22255100756128,2.22255100756128,1.40447687308907,1.08292471576452,0.543564558029175,"North Reef 1",NA,NA,NA,-0.762642435108753,0.581623483828608,0.788856116559601,0.622293972633495,4.93973298121166
"rr201611_049_NorthReef01_dem_low",3,2.0977391218949,2.07691969600332,2.07691969600332,1.17308870592139,1.04430163733682,0.652006149291992,"North Reef 1",NA,NA,NA,-1.04303524598768,1.08792252437257,0.867856676554299,0.753175211039873,4.31359542364652
"rr201611_049_NorthReef01_dem_low",4,2.08032986318891,2.06103463258037,2.06103463258037,1.26892895918943,1.07128716598978,0.879639148712158,"North Reef 1",NA,NA,NA,-0.830748336024971,0.690142797808259,0.997909534402314,0.995823438851043,4.2478637566957
"rr201611_049_NorthReef01_dem_low",5,2.2341603305086,2.25711252759877,2.25711252759877,1.39759718052099,1.13785072360783,0.629861831665039,"North Reef 1",NA,NA,NA,-0.530613572724805,0.281550763559782,0.85285027661643,0.727353594324721,5.09455696224331
"rr201611_049_NorthReef01_dem_low",6,2.14322563316141,2.15088120298226,2.15088120298226,1.21434898170401,1.06929878251047,0.63492226600647,"North Reef 1",NA,NA,NA,-0.843451193080313,0.711409915108604,0.856325542382117,0.733293434536026,4.62628994934241
"rr201611_049_NorthReef01_dem_low",7,2.1480038635438,2.15004046442973,2.15004046442973,1.14534040576464,1.04918232251865,0.533834218978882,"North Reef 1",NA,NA,NA,-0.996610365850549,0.993232221320765,0.781011393611116,0.609978796950378,4.62267399868521
"rr201611_049_NorthReef01_dem_low",8,2.29279351044066,2.29414675252133,2.29414675252133,1.26289110746929,1.0795782144184,0.415140151977539,"North Reef 1",NA,NA,NA,-0.781230550677548,0.610321173311944,0.671799724800797,0.451314870242426,5.26310932210417
"rr201611_049_NorthReef01_dem_low",9,2.16604228395392,2.17940880093789,2.17940880093789,1.37689448780833,1.12161291146602,0.771490812301636,"North Reef 1",NA,NA,NA,-0.588354164489919,0.34616062287263,0.940935743232874,0.885360072893201,4.74982272160553
"rr201611_049_NorthReef01_dem_low",10,2.19098043876143,2.18707567105342,2.18707567105342,1.21418474317493,1.06799208006003,0.554589509963989,"North Reef 1",NA,NA,NA,-0.851992801214154,0.725891733320741,0.797576635482581,0.636128489467714,4.78329999091377
"rr201611_049_NorthReef01_dem_low",11,2.26519286980607,2.29123585913118,2.29123585913118,1.18453211186785,1.05773657843727,0.355313539505005,"North Reef 1",NA,NA,NA,-0.925159178994871,0.855919506478464,0.604216741765208,0.365077871029364,5.2497617621686
"rr201611_049_NorthReef01_dem_low",12,2.32817623727007,2.32082928363183,2.32082928363183,1.2121382204326,1.06520159899253,0.341396570205688,"North Reef 1",NA,NA,NA,-0.870779300946136,0.758256590956241,0.586864138543991,0.34440951710898,5.38624856376303
"rr201611_049_NorthReef01_dem_low",13,2.20501004543874,2.19833371652438,2.19833371652438,1.23662529057859,1.07096308887273,0.545287370681763,"North Reef 1",NA,NA,NA,-0.832795130389298,0.693547729200128,0.790230423998493,0.624464123012838,4.83267112920789
"rr201611_049_NorthReef01_dem_low",14,2.3425359169278,2.33882200502337,2.33882200502337,1.17450290631447,1.05223210842691,0.286186456680298,"North Reef 1",NA,NA,NA,-0.969835964735075,0.940581798493613,0.510254062437125,0.260359208233589,5.47008837118154
"rr201611_049_NorthReef01_dem_low",15,2.29880089026055,2.30380587613354,2.30380587613354,1.12234306610896,1.03956561839006,0.280349254608154,"North Reef 1",NA,NA,NA,-1.09314435977014,1.19496459129727,0.501304390558979,0.25130609199371,5.30752151490743
"rr201611_049_NorthReef01_dem_low",16,2.19594384867831,2.18393209582425,2.18393209582425,1.15693262965263,1.05829380681985,0.517922163009644,"North Reef 1",NA,NA,NA,-0.920870215275892,0.848001953382268,0.767869480639752,0.589623539297962,4.7695593991713
"rr201611_050_horsehoe_DEM_low",1,2.32627453900136,2.31242085507052,2.31242085507052,2.36283418479332,1.44521471341889,0.999419927597046,"Horseshoe",NA,NA,NA,0.036886508803134,0.00136061453168368,1.05335298948539,1.1095525204578,5.34729021096507
"rr201611_050_horsehoe_DEM_low",2,2.29300893399446,2.29497405825301,2.29497405825301,2.47102257042728,1.48716275876229,1.12009263038635,"Horseshoe",NA,NA,NA,0.0833782874069032,0.00695193881090815,1.1028589246389,1.21629780765568,5.26690592805429
"rr201611_050_horsehoe_DEM_low",3,2.34820991492127,2.33622577599813,2.33622577599813,1.77937073782328,1.26167322408835,0.67853045463562,"Horseshoe",NA,NA,NA,-0.227810858142556,0.0518977870876476,0.88517432979445,0.783533594127054,5.45795087643806
"rr201611_050_horsehoe_DEM_low",4,2.35873586138072,2.35051257122843,2.35051257122843,1.51908755785288,1.17490445305837,0.517715930938721,"Horseshoe",NA,NA,NA,-0.419758950789002,0.176197576767484,0.76769651394009,0.589357937515767,5.52490934750289
"rr201611_050_horsehoe_DEM_low",5,2.20782165768718,2.216922700922,2.216922700922,2.26902117473968,1.32987086640366,1.16918087005615,"Horseshoe",NA,NA,NA,-0.114324188034025,0.0130700199696392,1.12148668571304,1.25773238623163,4.91474626186329
"rr201611_050_horsehoe_DEM_low",6,2.21356069028217,2.20910422600401,2.20910422600401,2.05518545919093,1.28075499646596,1.09651565551758,"Horseshoe",NA,NA,NA,-0.193593871112191,0.0374785869322036,1.09361982152727,1.19600431403734,4.88014148134878
"rr201611_050_horsehoe_DEM_low",7,2.22353903609544,2.24064429456464,2.24064429456464,1.86025843599143,1.26049608752773,0.942631006240845,"Horseshoe",NA,NA,NA,-0.229995035427234,0.0528977163211747,1.02794670585951,1.05667443008742,5.02048685476507
"rr201611_050_horsehoe_DEM_low",8,2.33472543757787,2.29367297550816,2.29367297550816,1.55991081871443,1.1665199245965,0.613956451416016,"Horseshoe",NA,NA,NA,-0.442771107025052,0.19604625321619,0.841742552088132,0.708530523995842,5.26093571857646
"rr201611_050_horsehoe_DEM_low",9,2.25164055861726,2.23552104819689,2.23552104819689,1.84520134032804,1.28014056717617,0.999353885650635,"Horseshoe",NA,NA,NA,-0.194662374990629,0.0378934402369923,1.05332429023716,1.10949206040361,4.99755435693132
